request_id,client_id,created_at,scheduled_date,time_window_start,time_window_end,service_duration_minutes,quantity_meals,quantity_boxes,cold_chain_required,priority_level,frequency,program_type,funding_stream,status,status_reason,assigned_route_id,assigned_stop_sequence,required_driver_skills,flexibility_flags,dietary_tags_snapshot,mobility_tags_snapshot
REQ-00888,CLI-0048,2026-03-28 06:40:00,2026-03-31,09:30:00,10:30:00,7,1,0,True,urgent,monthly,MOW_hot,client_pay,completed,,RTE-0182,4,refrigerated_vehicle;two_person;wheelchair,flexible_window,,wheelchair;bedbound
REQ-00889,CLI-0344,2026-04-04 08:58:00,2026-04-07,11:30:00,12:30:00,9,7,0,True,routine,weekly,MOW_hot,private_donations,scheduled,,RTE-0019,12,refrigerated_vehicle;wheelchair,flexible_day,pureed;minced,wheelchair;hard_of_hearing
REQ-00890,CLI-0359,2026-04-09 09:45:00,2026-04-12,12:45:00,14:45:00,10,3,1,False,routine,weekly,culturally_specific,client_pay,in_progress,,RTE-0144,2,wheelchair,flexible_window;flexible_day,low_sodium,wheelchair
REQ-00891,CLI-0166,2026-03-25 17:50:00,2026-03-30,09:15:00,10:15:00,10,7,1,True,urgent,biweekly,MOW_hot,Island_Health,completed,,RTE-0152,1,refrigerated_vehicle;two_person,,low_sodium;minced;lactose_free,assistance_at_door;low_vision
REQ-00892,CLI-0254,2026-04-05 10:41:00,2026-04-08,10:15:00,11:45:00,9,7,1,True,routine,weekly,MOW_hot,United_Way,completed,,,,no_pet_allergy;refrigerated_vehicle;wheelchair,,vegetarian,wheelchair;hard_of_hearing
REQ-00893,CLI-0145,2026-03-23 19:57:00,2026-03-26,11:45:00,13:15:00,10,3,1,False,urgent,weekly,grocery_hamper,private_donations,completed,,RTE-0021,10,,,diabetic_friendly;minced;soft,walker;low_vision;hard_of_hearing
REQ-00894,CLI-0053,2026-04-11 12:28:00,2026-04-12,13:00:00,14:00:00,10,1,1,True,routine,monthly,MOW_frozen,municipal,in_progress,,RTE-0135,1,no_pet_allergy;refrigerated_vehicle,flexible_day,diabetic_friendly,assistance_at_door
REQ-00895,CLI-0068,2026-03-26 14:08:00,2026-03-28,11:30:00,13:30:00,11,5,0,False,urgent,one_time,grocery_hamper,municipal,scheduled,,RTE-0057,2,,flexible_window,pureed,cane
REQ-00896,CLI-0291,2026-03-24 18:54:00,2026-03-27,12:30:00,14:00:00,9,3,1,True,routine,monthly,MOW_hot,private_donations,rerouted,vehicle_breakdown,RTE-0120,6,refrigerated_vehicle,flexible_window,diabetic_friendly;soft;vegetarian,assistance_at_door
REQ-00897,CLI-0367,2026-04-07 14:49:00,2026-04-08,08:45:00,10:15:00,7,1,2,True,routine,weekly,MOW_hot,Island_Health,no_answer,building_locked,,,no_pet_allergy;refrigerated_vehicle,,,
REQ-00898,CLI-0167,2026-04-12 17:30:00,2026-04-13,09:00:00,10:30:00,8,5,0,True,routine,one_time,MOW_frozen,United_Way,in_progress,,,,lang_French;refrigerated_vehicle,,diabetic_friendly;low_sodium;heart_healthy,
REQ-00899,CLI-0135,2026-04-04 14:37:00,2026-04-09,09:45:00,12:45:00,11,1,0,True,routine,one_time,MOW_hot,United_Way,completed,,RTE-0037,7,refrigerated_vehicle,flexible_window;can_leave_at_door,low_sodium,cane
REQ-00900,CLI-0343,2026-03-29 13:25:00,2026-03-31,09:30:00,11:00:00,5,2,0,True,routine,biweekly,MOW_frozen,municipal,scheduled,,,,lang_Punjabi;no_pet_allergy;refrigerated_vehicle,flexible_day,minced,walker;assistance_at_door
REQ-00901,CLI-0406,2026-04-12 13:38:00,2026-04-14,12:45:00,15:45:00,8,6,0,False,routine,weekly,grocery_hamper,private_donations,in_progress,,RTE-0012,10,,flexible_day,,low_vision
REQ-00902,CLI-0186,2026-03-30 07:55:00,2026-04-02,13:15:00,15:15:00,7,4,2,False,routine,one_time,culturally_specific,private_donations,completed,,RTE-0006,14,,flexible_window,,cane
REQ-00903,CLI-0054,2026-03-30 17:36:00,2026-04-04,10:15:00,13:15:00,8,3,0,False,urgent,monthly,grocery_hamper,United_Way,completed,,RTE-0005,21,,flexible_window,diabetic_friendly;pureed,walker;low_vision
REQ-00904,CLI-0332,2026-04-03 18:14:00,2026-04-08,08:15:00,10:15:00,11,7,0,False,urgent,weekly,culturally_specific,United_Way,scheduled,,RTE-0067,2,no_pet_allergy,,low_sodium;pureed;minced;lactose_free,hard_of_hearing
REQ-00905,CLI-0058,2026-03-24 18:02:00,2026-03-25,09:45:00,12:45:00,8,3,1,False,routine,weekly,grocery_hamper,client_pay,completed,,RTE-0091,12,,,diabetic_friendly;soft,assistance_at_door
REQ-00906,CLI-0326,2026-03-26 09:32:00,2026-03-29,13:00:00,16:00:00,8,2,0,False,routine,weekly,grocery_hamper,private_donations,rerouted,vehicle_breakdown,RTE-0116,3,lang_Mandarin;wheelchair,flexible_window,,wheelchair
REQ-00907,CLI-0465,2026-04-13 17:55:00,2026-04-15,11:30:00,14:30:00,5,7,0,True,routine,weekly,MOW_hot,United_Way,scheduled,,RTE-0185,6,no_pet_allergy;refrigerated_vehicle,,diabetic_friendly,walker;hard_of_hearing
REQ-00908,CLI-0389,2026-03-26 13:08:00,2026-03-31,13:00:00,16:00:00,9,3,0,True,routine,monthly,MOW_hot,Island_Health,completed,,RTE-0258,4,no_pet_allergy;refrigerated_vehicle,flexible_window;can_leave_at_door,renal,
REQ-00909,CLI-0362,2026-04-08 16:17:00,2026-04-12,10:45:00,12:15:00,9,6,0,True,routine,monthly,MOW_hot,client_pay,completed,,RTE-0069,13,refrigerated_vehicle,flexible_window,minced,
REQ-00910,CLI-0039,2026-04-01 19:59:00,2026-04-05,09:45:00,11:45:00,13,1,1,True,routine,monthly,MOW_hot,Island_Health,scheduled,,RTE-0097,4,refrigerated_vehicle,,,assistance_at_door
REQ-00911,CLI-0046,2026-04-09 12:28:00,2026-04-14,09:00:00,12:00:00,7,3,1,True,routine,weekly,MOW_hot,United_Way,no_answer,building_locked,RTE-0012,13,refrigerated_vehicle,,diabetic_friendly,hard_of_hearing
REQ-00912,CLI-0193,2026-03-24 17:21:00,2026-03-25,08:30:00,10:00:00,8,3,2,True,routine,weekly,grocery_hamper,United_Way,completed,,,,lang_Vietnamese;refrigerated_vehicle,flexible_window,low_sodium;pureed,cane
REQ-00913,CLI-0434,2026-04-03 17:29:00,2026-04-06,09:15:00,12:15:00,8,4,2,True,routine,one_time,MOW_hot,municipal,completed,,RTE-0016,2,refrigerated_vehicle;two_person,can_leave_at_door,,walker
REQ-00914,CLI-0125,2026-03-21 18:19:00,2026-03-26,11:15:00,12:15:00,11,3,1,True,urgent,biweekly,MOW_frozen,private_donations,cancelled,no_longer_needed,,,lang_Mandarin;no_pet_allergy;refrigerated_vehicle,flexible_window,gluten_free,cane
REQ-00915,CLI-0429,2026-03-22 09:49:00,2026-03-25,10:15:00,11:15:00,7,4,1,True,urgent,weekly,MOW_hot,municipal,scheduled,,,,refrigerated_vehicle,can_leave_at_door,heart_healthy;minced,assistance_at_door
REQ-00916,CLI-0445,2026-03-22 07:54:00,2026-03-26,08:45:00,11:45:00,8,1,0,True,routine,monthly,MOW_hot,Island_Health,completed,,RTE-0044,16,refrigerated_vehicle,flexible_window;flexible_day,low_sodium,cane
REQ-00917,CLI-0294,2026-04-10 13:38:00,2026-04-14,11:15:00,12:15:00,9,5,1,True,routine,weekly,MOW_hot,municipal,completed,,RTE-0103,5,refrigerated_vehicle,,gluten_free;vegan,low_vision
REQ-00918,CLI-0036,2026-03-27 15:55:00,2026-03-29,12:15:00,13:15:00,8,5,1,True,routine,biweekly,MOW_frozen,United_Way,completed,,,,lang_Cantonese;refrigerated_vehicle,,heart_healthy,walker;bedbound;assistance_at_door;low_vision
REQ-00919,CLI-0111,2026-04-05 15:25:00,2026-04-08,12:45:00,15:45:00,6,2,0,True,routine,monthly,MOW_hot,Island_Health,completed,,,,refrigerated_vehicle;wheelchair,,low_sodium,wheelchair
REQ-00920,CLI-0461,2026-04-01 13:52:00,2026-04-04,10:30:00,11:30:00,8,1,1,True,routine,monthly,MOW_hot,United_Way,completed,,RTE-0056,4,refrigerated_vehicle;wheelchair,flexible_day,heart_healthy,wheelchair;hard_of_hearing
REQ-00921,CLI-0196,2026-03-24 10:01:00,2026-03-25,12:15:00,13:45:00,10,3,1,True,urgent,weekly,MOW_frozen,private_donations,completed,,RTE-0091,8,refrigerated_vehicle,flexible_window;can_leave_at_door,soft;gluten_free,walker;assistance_at_door;low_vision;hard_of_hearing
REQ-00922,CLI-0406,2026-04-03 15:17:00,2026-04-04,13:15:00,14:45:00,5,6,0,False,routine,one_time,culturally_specific,client_pay,scheduled,,RTE-0005,4,,flexible_window,,low_vision
REQ-00923,CLI-0033,2026-04-04 14:46:00,2026-04-05,08:15:00,11:15:00,8,7,1,True,routine,weekly,MOW_hot,Island_Health,completed,,RTE-0097,7,no_pet_allergy;refrigerated_vehicle,flexible_window,,cane
REQ-00924,CLI-0178,2026-04-10 07:21:00,2026-04-15,08:15:00,10:15:00,6,2,0,True,routine,monthly,MOW_frozen,municipal,scheduled,,,,lang_Punjabi;no_pet_allergy;refrigerated_vehicle,flexible_day,vegan,walker
REQ-00925,CLI-0274,2026-04-12 06:39:00,2026-04-13,12:45:00,13:45:00,10,6,0,False,routine,monthly,culturally_specific,Island_Health,completed,,RTE-0034,15,wheelchair,,diabetic_friendly,wheelchair;cane;assistance_at_door
REQ-00926,CLI-0200,2026-03-27 13:48:00,2026-03-28,11:15:00,13:15:00,5,2,2,True,urgent,one_time,MOW_frozen,client_pay,completed,,,,lang_Vietnamese;refrigerated_vehicle;wheelchair,,low_sodium,wheelchair;walker;low_vision
REQ-00927,CLI-0144,2026-04-14 10:39:00,2026-04-15,13:45:00,16:45:00,6,6,1,False,routine,weekly,emergency_box,Island_Health,pending,,,,,flexible_window;flexible_day,,walker;cane
REQ-00928,CLI-0383,2026-04-06 07:28:00,2026-04-10,10:45:00,12:15:00,8,7,0,True,routine,monthly,MOW_hot,United_Way,completed,,RTE-0007,12,refrigerated_vehicle,flexible_window,diabetic_friendly;heart_healthy;lactose_free,walker;assistance_at_door;hard_of_hearing
REQ-00929,CLI-0178,2026-04-08 08:23:00,2026-04-10,08:00:00,09:00:00,11,1,0,False,routine,one_time,culturally_specific,client_pay,completed,,,,lang_Punjabi;no_pet_allergy,,vegan,walker
REQ-00930,CLI-0358,2026-04-08 14:20:00,2026-04-09,12:30:00,14:00:00,7,4,0,True,routine,weekly,MOW_hot,United_Way,in_progress,,RTE-0037,10,refrigerated_vehicle;wheelchair,flexible_window;can_leave_at_door,,wheelchair;assistance_at_door;hard_of_hearing
REQ-00931,CLI-0124,2026-03-24 07:20:00,2026-03-25,13:30:00,16:30:00,6,4,1,False,routine,monthly,grocery_hamper,Island_Health,completed,,,,,,,walker
REQ-00932,CLI-0128,2026-03-28 13:23:00,2026-03-30,08:15:00,11:15:00,12,2,0,True,routine,weekly,MOW_hot,private_donations,completed,,RTE-0286,1,refrigerated_vehicle;wheelchair,flexible_window,,wheelchair;assistance_at_door;low_vision
REQ-00933,CLI-0050,2026-03-26 11:51:00,2026-03-31,13:45:00,16:45:00,5,3,2,True,routine,one_time,MOW_hot,Island_Health,pending,,,,refrigerated_vehicle;wheelchair,,,wheelchair;walker;assistance_at_door
REQ-00934,CLI-0395,2026-03-30 06:57:00,2026-04-04,10:15:00,12:15:00,5,1,0,True,routine,weekly,grocery_hamper,United_Way,completed,,RTE-0056,2,no_pet_allergy;refrigerated_vehicle,flexible_window;flexible_day,,low_vision
REQ-00935,CLI-0232,2026-03-21 20:48:00,2026-03-25,09:30:00,12:30:00,9,6,0,True,routine,weekly,MOW_hot,Island_Health,completed,,,,refrigerated_vehicle,,,
REQ-00936,CLI-0341,2026-03-23 13:23:00,2026-03-27,08:00:00,09:00:00,6,3,0,True,urgent,biweekly,MOW_hot,client_pay,completed,,RTE-0120,7,refrigerated_vehicle,flexible_window;flexible_day,diabetic_friendly;renal;minced;halal,
REQ-00937,CLI-0147,2026-04-04 20:21:00,2026-04-08,11:45:00,13:15:00,5,6,0,True,routine,weekly,MOW_hot,municipal,pending,,,,refrigerated_vehicle,flexible_window,low_sodium,
REQ-00938,CLI-0171,2026-03-27 08:34:00,2026-04-01,12:00:00,13:30:00,9,6,0,True,routine,weekly,grocery_hamper,private_donations,completed,,RTE-0011,1,no_pet_allergy;refrigerated_vehicle,can_leave_at_door,diabetic_friendly,walker;low_vision
REQ-00939,CLI-0331,2026-04-05 10:51:00,2026-04-09,10:30:00,11:30:00,8,2,1,False,routine,one_time,culturally_specific,Island_Health,cancelled,duplicate_request,,,,,heart_healthy,
REQ-00940,CLI-0347,2026-03-31 15:36:00,2026-04-02,13:45:00,14:45:00,6,2,0,True,routine,monthly,MOW_frozen,United_Way,no_answer,buzzer_failed,RTE-0013,18,refrigerated_vehicle,can_leave_at_door,low_sodium,assistance_at_door
REQ-00941,CLI-0307,2026-03-30 07:02:00,2026-04-02,11:15:00,12:45:00,5,5,0,True,urgent,weekly,MOW_hot,private_donations,pending,,,,refrigerated_vehicle,,,
REQ-00942,CLI-0254,2026-03-27 09:26:00,2026-03-28,13:15:00,14:15:00,10,3,0,True,urgent,biweekly,MOW_hot,client_pay,completed,,RTE-0061,4,no_pet_allergy;refrigerated_vehicle;wheelchair,flexible_window,vegetarian,wheelchair;hard_of_hearing
REQ-00943,CLI-0038,2026-03-27 11:10:00,2026-03-29,12:00:00,15:00:00,9,7,0,True,urgent,one_time,MOW_hot,Island_Health,completed,,RTE-0224,6,refrigerated_vehicle;wheelchair,flexible_window,,wheelchair;hard_of_hearing
REQ-00944,CLI-0014,2026-03-28 14:01:00,2026-04-01,12:30:00,14:30:00,7,3,1,True,routine,weekly,MOW_hot,private_donations,completed,,RTE-0011,15,refrigerated_vehicle,flexible_window,lactose_free,
REQ-00945,CLI-0254,2026-04-05 09:55:00,2026-04-09,12:15:00,13:15:00,12,6,1,False,routine,one_time,grocery_hamper,private_donations,completed,,RTE-0037,4,no_pet_allergy;wheelchair,flexible_window,vegetarian,wheelchair;hard_of_hearing
REQ-00946,CLI-0496,2026-03-21 14:45:00,2026-03-25,10:15:00,11:15:00,5,5,0,True,routine,biweekly,grocery_hamper,United_Way,completed,,,,no_pet_allergy;refrigerated_vehicle,,,
REQ-00947,CLI-0117,2026-03-27 08:24:00,2026-03-28,10:45:00,12:45:00,5,4,0,True,routine,one_time,MOW_hot,Island_Health,completed,,,,lang_Vietnamese;refrigerated_vehicle,,diabetic_friendly;soft,assistance_at_door
REQ-00948,CLI-0361,2026-03-30 13:54:00,2026-04-01,10:00:00,11:00:00,6,5,0,True,routine,monthly,grocery_hamper,Island_Health,completed,,RTE-0011,11,refrigerated_vehicle,flexible_day,,low_vision
REQ-00949,CLI-0284,2026-04-11 06:36:00,2026-04-12,10:15:00,11:15:00,7,1,0,False,routine,weekly,culturally_specific,private_donations,completed,,RTE-0026,17,,flexible_window,lactose_free,cane;assistance_at_door;hard_of_hearing
REQ-00950,CLI-0080,2026-03-26 16:01:00,2026-03-31,08:15:00,11:15:00,8,1,0,False,routine,weekly,culturally_specific,private_donations,completed,,,,lang_Cantonese,flexible_window;flexible_day,diabetic_friendly,
REQ-00951,CLI-0142,2026-04-01 12:05:00,2026-04-06,13:15:00,16:15:00,7,1,2,True,urgent,one_time,MOW_frozen,municipal,completed,,RTE-0045,15,no_pet_allergy;refrigerated_vehicle;two_person,flexible_window,,
REQ-00952,CLI-0004,2026-04-05 17:43:00,2026-04-07,10:15:00,11:45:00,8,2,0,True,routine,one_time,MOW_hot,Island_Health,cancelled,client_request,,,refrigerated_vehicle;wheelchair,flexible_window,pureed,wheelchair
REQ-00953,CLI-0481,2026-03-24 09:02:00,2026-03-28,10:00:00,12:00:00,5,1,0,True,routine,one_time,grocery_hamper,private_donations,no_answer,no_answer_at_door,,,lang_Mandarin;refrigerated_vehicle,flexible_window;flexible_day,heart_healthy;vegetarian,walker
REQ-00954,CLI-0327,2026-03-20 16:43:00,2026-03-25,11:45:00,13:45:00,11,2,0,True,routine,one_time,MOW_hot,client_pay,cancelled,no_longer_needed,,,refrigerated_vehicle,,renal,
REQ-00955,CLI-0302,2026-03-30 06:44:00,2026-04-04,08:00:00,10:00:00,7,1,0,False,routine,biweekly,grocery_hamper,United_Way,completed,,RTE-0005,19,,flexible_window;can_leave_at_door,low_sodium;gluten_free,walker
REQ-00956,CLI-0426,2026-03-20 10:49:00,2026-03-25,13:30:00,15:30:00,10,5,1,False,routine,biweekly,grocery_hamper,municipal,scheduled,,RTE-0091,1,wheelchair,,,wheelchair;assistance_at_door;low_vision
REQ-00957,CLI-0011,2026-03-27 08:00:00,2026-03-29,08:45:00,10:45:00,8,1,1,True,routine,weekly,MOW_frozen,Island_Health,completed,,RTE-0224,9,no_pet_allergy;refrigerated_vehicle;wheelchair,,soft,wheelchair
REQ-00958,CLI-0497,2026-04-03 20:47:00,2026-04-04,12:15:00,15:15:00,9,7,2,True,routine,one_time,MOW_frozen,United_Way,completed,,RTE-0056,9,refrigerated_vehicle;two_person,,gluten_free;halal,cane;bedbound
REQ-00959,CLI-0465,2026-04-07 09:46:00,2026-04-10,12:45:00,14:45:00,9,4,0,False,routine,weekly,grocery_hamper,private_donations,in_progress,,RTE-0017,17,no_pet_allergy,flexible_window;flexible_day,diabetic_friendly,walker;hard_of_hearing
REQ-00960,CLI-0485,2026-04-07 07:56:00,2026-04-11,08:15:00,11:15:00,9,7,1,True,routine,biweekly,MOW_hot,Island_Health,completed,,RTE-0033,7,refrigerated_vehicle,flexible_window,heart_healthy;minced;lactose_free,walker
REQ-00961,CLI-0241,2026-03-23 20:28:00,2026-03-28,10:30:00,12:00:00,9,1,1,True,routine,one_time,MOW_hot,municipal,scheduled,,RTE-0055,10,no_pet_allergy;refrigerated_vehicle,flexible_window,,
REQ-00962,CLI-0219,2026-03-22 13:12:00,2026-03-25,10:45:00,12:45:00,11,2,1,False,routine,weekly,grocery_hamper,Island_Health,completed,,RTE-0228,17,,flexible_window,,
REQ-00963,CLI-0166,2026-03-21 07:16:00,2026-03-26,13:45:00,15:45:00,8,4,0,False,routine,one_time,grocery_hamper,Island_Health,completed,,RTE-0025,1,two_person,flexible_window,low_sodium;minced;lactose_free,assistance_at_door;low_vision
REQ-00964,CLI-0465,2026-03-30 09:16:00,2026-03-31,13:00:00,16:00:00,9,4,0,True,routine,weekly,MOW_hot,Island_Health,scheduled,,RTE-0258,2,no_pet_allergy;refrigerated_vehicle,,diabetic_friendly,walker;hard_of_hearing
REQ-00965,CLI-0127,2026-04-03 06:22:00,2026-04-08,12:30:00,14:00:00,7,5,0,True,routine,biweekly,MOW_hot,municipal,completed,,RTE-0035,15,no_pet_allergy;refrigerated_vehicle,flexible_day,diabetic_friendly;gluten_free,
REQ-00966,CLI-0492,2026-03-20 12:41:00,2026-03-25,13:30:00,16:30:00,11,1,0,True,routine,weekly,MOW_hot,United_Way,completed,,RTE-0091,4,refrigerated_vehicle;wheelchair,,diabetic_friendly,wheelchair;walker
REQ-00967,CLI-0238,2026-04-08 12:10:00,2026-04-11,10:00:00,12:00:00,6,3,0,False,urgent,monthly,grocery_hamper,Island_Health,rerouted,time_window_conflict,RTE-0033,10,,flexible_day,pureed;lactose_free,
REQ-00968,CLI-0008,2026-04-07 20:10:00,2026-04-12,12:45:00,13:45:00,12,1,0,True,routine,biweekly,MOW_hot,Island_Health,completed,,RTE-0135,2,no_pet_allergy;refrigerated_vehicle,,vegan,assistance_at_door;low_vision;hard_of_hearing
REQ-00969,CLI-0006,2026-03-30 20:43:00,2026-04-01,13:45:00,15:45:00,7,7,1,True,urgent,monthly,MOW_frozen,municipal,completed,,RTE-0029,20,refrigerated_vehicle,flexible_window,,cane
REQ-00970,CLI-0106,2026-04-12 19:55:00,2026-04-13,10:15:00,11:15:00,5,4,0,False,routine,weekly,culturally_specific,private_donations,completed,,RTE-0034,14,wheelchair,,heart_healthy;minced;soft;vegan;lactose_free,wheelchair;low_vision
REQ-00971,CLI-0221,2026-04-10 13:50:00,2026-04-14,11:15:00,12:15:00,8,5,1,True,routine,one_time,MOW_hot,United_Way,scheduled,,RTE-0103,21,refrigerated_vehicle,,diabetic_friendly;pureed,
REQ-00972,CLI-0151,2026-03-31 20:45:00,2026-04-03,10:00:00,13:00:00,6,5,2,False,urgent,one_time,emergency_box,United_Way,completed,,RTE-0032,9,,flexible_window;can_leave_at_door,heart_healthy,
REQ-00973,CLI-0396,2026-04-11 17:51:00,2026-04-14,10:45:00,13:45:00,10,4,1,True,routine,one_time,MOW_frozen,United_Way,completed,,RTE-0103,9,refrigerated_vehicle,flexible_window;can_leave_at_door,diabetic_friendly;gluten_free,walker
REQ-00974,CLI-0494,2026-03-31 13:48:00,2026-04-02,08:15:00,09:15:00,6,5,1,True,routine,biweekly,MOW_hot,private_donations,cancelled,no_longer_needed,,,refrigerated_vehicle,flexible_window;can_leave_at_door,,assistance_at_door
REQ-00975,CLI-0458,2026-03-20 16:54:00,2026-03-25,09:15:00,12:15:00,6,4,1,True,routine,biweekly,MOW_frozen,Island_Health,completed,,,,refrigerated_vehicle,flexible_day;can_leave_at_door,soft;vegetarian,
REQ-00976,CLI-0406,2026-03-23 16:17:00,2026-03-25,09:15:00,12:15:00,5,6,0,True,routine,weekly,MOW_hot,municipal,scheduled,,,,refrigerated_vehicle,,,low_vision
REQ-00977,CLI-0148,2026-03-22 19:43:00,2026-03-25,11:00:00,14:00:00,6,6,1,True,routine,biweekly,MOW_frozen,Island_Health,completed,,,,refrigerated_vehicle,flexible_day,minced,low_vision
REQ-00978,CLI-0237,2026-04-07 20:50:00,2026-04-11,09:30:00,11:30:00,5,1,0,False,urgent,biweekly,emergency_box,United_Way,completed,,RTE-0033,18,,,pureed,
REQ-00979,CLI-0051,2026-04-01 14:20:00,2026-04-06,12:15:00,15:15:00,5,4,0,True,routine,weekly,MOW_frozen,municipal,completed,,RTE-0016,21,refrigerated_vehicle,flexible_window;can_leave_at_door,,walker;assistance_at_door
REQ-00980,CLI-0153,2026-04-08 13:32:00,2026-04-11,13:00:00,16:00:00,9,3,2,True,routine,one_time,MOW_hot,private_donations,no_answer,no_answer_at_door,RTE-0059,11,refrigerated_vehicle,,halal,assistance_at_door
REQ-00981,CLI-0344,2026-03-26 10:25:00,2026-03-29,13:15:00,14:45:00,9,4,0,True,routine,one_time,MOW_hot,client_pay,completed,,RTE-0224,2,refrigerated_vehicle;wheelchair,flexible_window,pureed;minced,wheelchair;hard_of_hearing
REQ-00982,CLI-0041,2026-03-28 09:44:00,2026-04-02,08:00:00,09:30:00,9,4,2,False,routine,biweekly,grocery_hamper,Island_Health,completed,,RTE-0006,6,,flexible_day,low_sodium;soft,
REQ-00983,CLI-0269,2026-03-29 15:07:00,2026-04-01,13:00:00,16:00:00,5,3,0,True,routine,weekly,MOW_hot,municipal,cancelled,other,,,refrigerated_vehicle,can_leave_at_door,diabetic_friendly;halal,
REQ-00984,CLI-0373,2026-04-07 20:44:00,2026-04-09,09:45:00,10:45:00,7,5,0,True,routine,weekly,MOW_hot,United_Way,completed,,RTE-0023,10,no_pet_allergy;refrigerated_vehicle,flexible_window;can_leave_at_door,,walker;cane
REQ-00985,CLI-0204,2026-04-08 12:03:00,2026-04-09,13:15:00,14:45:00,7,5,0,False,routine,weekly,culturally_specific,United_Way,in_progress,,RTE-0037,18,,can_leave_at_door,gluten_free;vegan,
REQ-00986,CLI-0082,2026-04-04 14:32:00,2026-04-07,08:00:00,10:00:00,5,6,0,True,routine,weekly,MOW_frozen,Island_Health,completed,,RTE-0065,12,refrigerated_vehicle;wheelchair,flexible_window;can_leave_at_door,diabetic_friendly,wheelchair;walker;assistance_at_door
REQ-00987,CLI-0332,2026-04-08 20:40:00,2026-04-11,12:15:00,13:15:00,11,7,1,True,urgent,one_time,MOW_hot,United_Way,cancelled,client_request,,,no_pet_allergy;refrigerated_vehicle,flexible_window,low_sodium;pureed;minced;lactose_free,hard_of_hearing
REQ-00988,CLI-0163,2026-03-28 15:33:00,2026-04-01,13:15:00,14:45:00,10,7,0,True,routine,biweekly,MOW_frozen,United_Way,completed,,RTE-0029,12,refrigerated_vehicle;two_person,flexible_window,diabetic_friendly,cane
REQ-00989,CLI-0426,2026-03-24 19:44:00,2026-03-25,11:45:00,12:45:00,7,1,1,True,routine,monthly,MOW_hot,Island_Health,rerouted,vehicle_breakdown,,,refrigerated_vehicle;wheelchair,,,wheelchair;assistance_at_door;low_vision
